id,received_time,sender,body,is_transaction,bank,account,amount,balance,txn_type,source
US_CORPUS_00934,1812419902000,89887,XFINITY: Get 400 Mbps for $35/mo for 12 months. Reply INFO. Txt STOP to opt out.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00935,1812462308000,24273,Chase: We updated the permissions used by the Chase Mobile app. Review them in Settings.,0,Chase,,,,OTHER,NONE
US_CORPUS_00936,1812498155000,24273,Chase: Your statement for savings account ending 5520 is ready in the Chase app.,0,Chase,5520,,,OTHER,NONE
US_CORPUS_00937,1812556155000,24273,Chase: Your one-time code is 604812. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_00938,1812566038000,322632,Bank of America: A purchase of $412.90 at GADGETHUB ONLINE was charged to your credit card ending in 9111 on 06/09.,1,Bank of America,9111,412.90,,DEBIT,CARD
US_CORPUS_00939,1812594510000,692484,"Citi: A debit card purchase of $189.55 at TRAVELNOW BOOKING posted to your account ending 6208 on 06/10. Available balance: $2,096.25.",1,Citibank,6208,189.55,"2,096.25",DEBIT,CARD
US_CORPUS_00940,1812624783000,93557,"Wells Fargo: You made a purchase of $76.40 at STREAMLYFE MEDIA with debit card ending 9111 on 06/10. Available balance: $3,976.78.",1,Wells Fargo,9111,76.40,"3,976.78",DEBIT,CARD
US_CORPUS_00941,1812675317000,89887,SPECTRUM: 1 Gig internet now in your area. Bundle and save $30/mo. Reply INFO. Txt STOP to opt out.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00942,1812709900000,24273,"Chase: Direct deposit of $2,400.00 from PRISHA APPS INC PAYROLL posted to acct ...9384 on 06/11. Avail bal: $39,024.09.",1,Chase,9384,"2,400.00","39,024.09",CREDIT,BANK
US_CORPUS_00943,1812762112000,93557,"Wells Fargo: A direct deposit of $780.55 from PRISHA APPS INC PAYROLL posted to account ending 4417 on 06/12. Available balance: $4,757.33.",1,Wells Fargo,4417,780.55,"4,757.33",CREDIT,BANK
US_CORPUS_00944,1812786173000,322632,Bank of America: We have received your dispute for the $412.90 charge from GADGETHUB ONLINE on card ending 9111. Case 8841207 is under review.,1,Bank of America,9111,412.90,,CREDIT,CARD
US_CORPUS_00945,1812799183000,24273,"Chase: You made a $58.90 debit card purchase with card ending 7761 at EXXONMOBIL 9902 on 06/12. Avail bal: $38,965.19.",1,Chase,7761,58.90,"38,965.19",DEBIT,CARD
US_CORPUS_00946,1812824994000,692484,Citi: Your dispute of the $189.55 charge from TRAVELNOW BOOKING on card ending 8890 has been opened. Case C-55190.,1,Citibank,8890,189.55,,DEBIT,CARD
US_CORPUS_00947,1812862450000,322632,"Bank of America: A provisional credit of $412.90 has been applied to your credit card ending 9111 while we investigate case 8841207 on 06/13. Avail credit: $3,792.71.",1,Bank of America,9111,412.90,"3,792.71",DEBIT,CARD
US_CORPUS_00948,1812911195000,37777,USPS: Your package 9400111899223197501166 arrives today by 8pm.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00949,1812950169000,692484,"Citi: A provisional credit of $189.55 was applied to your account ending 6208 while we investigate case C-55190 on 06/14. Available balance: $2,285.80.",1,Citibank,6208,189.55,"2,285.80",DEBIT,BANK
US_CORPUS_00950,1812983656000,93557,Wells Fargo: Your dispute for the $76.40 STREAMLYFE MEDIA charge on debit card ending 9111 has been filed. Case WF-77410.,1,Wells Fargo,9111,76.40,,DEBIT,CARD
US_CORPUS_00951,1812995748000,692484,"Citi: A debit card purchase of $46.75 at H-E-B 331 posted to your account ending 6208 on 06/14. Available balance: $2,239.05.",1,Citibank,6208,46.75,"2,239.05",DEBIT,CARD
US_CORPUS_00952,1813011961000,93557,"Wells Fargo: A provisional credit of $76.40 was applied to account ending 4417 for case WF-77410 on 06/14. Available balance: $4,833.73.",1,Wells Fargo,4417,76.40,"4,833.73",DEBIT,BANK
US_CORPUS_00953,1813043459000,24273,Chase: Zelle(R): TOM BAKER is requesting $35.00 from you. Open the Chase app to send or decline.,1,Chase,,35.00,,DEBIT,BANK
US_CORPUS_00954,1813075486000,322632,Bank of America: A purchase of $83.15 at KROGER #8812 was charged to your credit card ending in 9111 on 06/15.,1,Bank of America,9111,83.15,,DEBIT,CARD
US_CORPUS_00955,1813106678000,24273,"Chase: An ACH debit of $1,650.00 (SUNSTONE PROPERTY MGMT RENT) posted to acct ...9384 on 06/16. Avail bal: $37,315.19.",1,Chase,9384,"1,650.00","37,315.19",DEBIT,BANK
US_CORPUS_00956,1813144199000,24273,"Chase: You made a $126.40 debit card purchase with card ending 7761 at COSTCO WHSE #1189 on 06/16. Avail bal: $37,188.79.",1,Chase,7761,126.40,"37,188.79",DEBIT,CARD
US_CORPUS_00957,1813160173000,322632,Bank of America: GADGETHUB ONLINE has responded to case 8841207. We are reviewing the evidence and will decide within 10 days.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_00958,1813208660000,93557,"Wells Fargo: You made a purchase of $64.20 at WEGMANS 331 with debit card ending 9111 on 06/17. Available balance: $4,769.53.",1,Wells Fargo,9111,64.20,"4,769.53",DEBIT,CARD
US_CORPUS_00959,1813253848000,692484,Citi: 771620 is your Citi verification code. Do not share it with anyone.,0,Citibank,,,,OTHER,NONE
US_CORPUS_00960,1813292309000,692484,"Citi: An ATM cash deposit of $500.00 was credited to your account ending 6208 on 06/18. Available balance: $2,739.05.",1,Citibank,6208,500.00,"2,739.05",CREDIT,BANK
US_CORPUS_00961,1813323351000,692484,"Citi: Your 06/xx ATM deposit was corrected after cash verification. An adjustment of $20.00 was debited from account ending 6208 on 06/18. Available balance: $2,719.05.",1,Citibank,6208,20.00,"2,719.05",CREDIT,BANK
US_CORPUS_00962,1813334538000,692484,Citi: Cash deposits are verified by our team and the final credited amount may differ from the envelope total.,0,Citibank,,,,CREDIT,NONE
US_CORPUS_00963,1813353610000,24273,"Chase: You made a $19.99 debit card purchase with card ending 7761 at AUDIBLE.COM on 06/18. Avail bal: $37,168.80.",1,Chase,7761,19.99,"37,168.80",DEBIT,CARD
US_CORPUS_00964,1813378707000,262966,Amazon: Your order of 2 items has shipped. Track: amzn.example/t/RT2019.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00965,1813388993000,692484,"Citi: A debit card purchase of $112.35 at IKEA 0044 posted to your account ending 6208 on 06/19. Available balance: $2,606.70.",1,Citibank,6208,112.35,"2,606.70",DEBIT,CARD
US_CORPUS_00966,1813425312000,322632,Bank of America: Case 8841207 has been RESOLVED IN YOUR FAVOR. The provisional credit of $412.90 is now permanent. No further action is needed.,1,Bank of America,,412.90,,DEBIT,BANK
US_CORPUS_00967,1813460156000,24273,"Chase: A prorated refund of $8.33 from ADOBE CREATIVE CLOUD (cancelled mid-cycle) was credited to acct ...9384 on 06/20. Avail bal: $37,177.13.",1,Chase,9384,8.33,"37,177.13",CREDIT,BANK
US_CORPUS_00968,1813469553000,672566,Netflix: We couldn't process your payment. Update your payment method at netflix.com/billing.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00969,1813521915000,93557,"Wells Fargo: You made a purchase of $28.80 at TIM HORTONS 4471 with debit card ending 9111 on 06/20. Available balance: $4,740.73.",1,Wells Fargo,9111,28.80,"4,740.73",DEBIT,CARD
US_CORPUS_00970,1813533574000,93557,"Wells Fargo: An ACH debit of $412.66 (SUMMIT AUTO FINANCE) posted to account ending 4417 on 06/20. Available balance: $4,328.07.",1,Wells Fargo,4417,412.66,"4,328.07",DEBIT,BANK
US_CORPUS_00971,1813575630000,692484,Citi: Case C-55190 has been decided NOT IN YOUR FAVOR. TRAVELNOW BOOKING provided proof of service. The provisional credit will be reversed.,0,Citibank,,,,OTHER,NONE
US_CORPUS_00972,1813603599000,692484,"Citi: The provisional credit of $189.55 for case C-55190 has been REVERSED and debited from account ending 6208 on 06/21. Available balance: $2,417.15.",0,Citibank,,,,OTHER,NONE
US_CORPUS_00973,1813633445000,24273,"Chase: You made a $214.60 debit card purchase with card ending 7761 at SOUTHWEST AIRLINES on 06/22. Avail bal: $36,962.53.",1,Chase,7761,214.60,"36,962.53",DEBIT,CARD
US_CORPUS_00974,1813662108000,93557,Wells Fargo: Case WF-77410 is still under review. We will notify you when a decision is made. Your provisional credit remains available.,0,Wells Fargo,,,,OTHER,NONE
US_CORPUS_00975,1813677120000,322632,Bank of America: A purchase of $147.30 at MACYS 0092 was charged to your credit card ending in 9111 on 06/22.,1,Bank of America,9111,147.30,,DEBIT,CARD
US_CORPUS_00976,1813720365000,54321,CreditKarma: Your VantageScore rose 14 points. A disputed balance was removed.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00977,1813732479000,692484,"Citi: A debit card purchase of $24.90 at DOORDASH posted to your account ending 6208 on 06/23. Available balance: $2,392.25.",1,Citibank,6208,24.90,"2,392.25",DEBIT,CARD
US_CORPUS_00978,1813750402000,24273,"Chase: You sent $120.00 to ANNA KIM with Zelle(R) from acct ending 9384 on 06/23. Avail bal: $36,842.53.",1,Chase,9384,120.00,"36,842.53",DEBIT,BANK
US_CORPUS_00979,1813759426000,+14155550132,Did the bank ever refund that streaming charge?,0,Unknown,,,,CREDIT,NONE
US_CORPUS_00980,1813803515000,24273,"Chase: You made a $37.45 debit card purchase with card ending 7761 at CHIPOTLE 1187 on 06/24. Avail bal: $36,805.08.",1,Chase,7761,37.45,"36,805.08",DEBIT,CARD
US_CORPUS_00981,1813849689000,22000,G-208715 is your Google verification code. Do not share it with anyone.,0,Unknown,,,,OTHER,NONE
US_CORPUS_00982,1813888392000,322632,Bank of America: An authorized user purchase of $88.20 at SEPHORA 0912 on card ending 3040 was charged to your account ending 9111 on 06/25.,1,Bank of America,3040,88.20,,DEBIT,CARD
US_CORPUS_00983,1813942772000,93557,"Wells Fargo: You made a purchase of $133.90 at ACE HARDWARE 2211 with debit card ending 9111 on 06/25. Available balance: $4,194.17.",1,Wells Fargo,9111,133.90,"4,194.17",DEBIT,CARD
US_CORPUS_00984,1813978777000,55123,FRESHCRATE: 5 meal kits for $29.99. Skip anytime. freshcrate.example/deal. Txt STOP to end.,1,Unknown,,29.99,,DEBIT,BANK
US_CORPUS_00985,1814005907000,692484,"Citi: A Bill Pay payment of $92.00 to AUSTIN ENERGY was sent from account ending 6208 on 06/26. Available balance: $2,300.25.",1,Citibank,6208,92.00,"2,300.25",CREDIT,BANK
US_CORPUS_00986,1814031422000,24273,"Chase: You made a $88.20 debit card purchase with card ending 7761 at TARGET T-1043 on 06/26. Avail bal: $36,716.88.",1,Chase,7761,88.20,"36,716.88",DEBIT,CARD
US_CORPUS_00987,1814067862000,322632,Bank of America: A pending authorization of $55.10 at DELTA AIR LINES is on your credit card ending 9111. Final amount may vary.,1,Bank of America,9111,55.10,,DEBIT,CARD
US_CORPUS_00988,1814101207000,692484,"Citi: A debit card purchase of $71.40 at PETSMART 3311 posted to your account ending 6208 on 06/27. Available balance: $2,228.85.",1,Citibank,6208,71.40,"2,228.85",DEBIT,CARD
US_CORPUS_00989,1814129997000,24273,"Chase: An ACH debit of $250.00 (HEALTHEQUITY HSA CONTRIB) posted to acct ...9384 on 06/27. Avail bal: $36,466.88.",1,Chase,9384,250.00,"36,466.88",DEBIT,BANK
US_CORPUS_00990,1814178100000,86753,Venmo: Priya Raman sent you $30.00 for 'movie night'. Funds are in your Venmo balance.,1,Unknown,,30.00,,DEBIT,BANK
US_CORPUS_00991,1814224376000,93557,"Wells Fargo: You made a purchase of $19.85 at SUBWAY 2210 with debit card ending 9111 on 06/28. Available balance: $4,174.32.",1,Wells Fargo,9111,19.85,"4,174.32",DEBIT,CARD
US_CORPUS_00992,1814271813000,322632,Bank of America: A purchase of $41.60 at PANERA BREAD 6612 was charged to your credit card ending in 9111 on 06/29.,1,Bank of America,9111,41.60,,DEBIT,CARD
US_CORPUS_00993,1814292359000,24273,"Chase: Your payment of $1,000.00 to BANK OF AMERICA CARD 9111 from acct ...9384 is scheduled for 07/04. No funds have been sent yet.",1,Chase,9384,"1,000.00",,CREDIT,CARD
US_CORPUS_00994,1814323930000,24273,"Chase: You made a $155.75 debit card purchase with card ending 7761 at PATAGONIA.COM on 06/30. Avail bal: $36,311.13.",1,Chase,7761,155.75,,DEBIT,CARD
US_CORPUS_00995,1814373722000,93557,Wells Fargo: 448120 is your access code. It expires in 10 minutes. Do not share it.,0,Wells Fargo,,,,OTHER,NONE
US_CORPUS_00996,1814397715000,692484,"Citi: A debit card purchase of $33.20 at PEETS COFFEE 118 posted to your account ending 6208 on 06/30. Available balance: $2,195.65.",1,Citibank,6208,33.20,"2,195.65",DEBIT,CARD
US_CORPUS_00997,1814420657000,24273,"Chase: Direct deposit of $2,400.00 from PRISHA APPS INC PAYROLL posted to acct ...9384 on 07/01. Avail bal: $38,711.13.",1,Chase,9384,"2,400.00","38,711.13",CREDIT,BANK
US_CORPUS_00998,1814461072000,93557,"Wells Fargo: A direct deposit of $780.55 from PRISHA APPS INC PAYROLL posted to account ending 4417 on 07/01. Available balance: $4,954.87.",1,Wells Fargo,4417,780.55,"4,954.87",CREDIT,BANK
US_CORPUS_00999,1814502716000,89887,T-MOBILE: Upgrade your line free for 3 months. Reply YES. Txt STOP to opt out.,0,Unknown,,,,OTHER,NONE
US_CORPUS_01000,1814523009000,24273,"Chase: You made a $64.15 debit card purchase with card ending 7761 at PUBLIX #1120 on 07/02. Avail bal: $38,646.98.",1,Chase,7761,64.15,"38,646.98",DEBIT,CARD
US_CORPUS_01001,1814565067000,24273,"Chase: Interest of $19.28 was credited to your savings account ending 5520 on 07/02. Savings bal: $6,862.10.",1,Chase,5520,19.28,"6,862.10",CREDIT,BANK
US_CORPUS_01002,1814610518000,692484,Citi: Your statement for account ending 6208 is ready in Citi Online.,0,Citibank,6208,,,OTHER,NONE
US_CORPUS_01003,1814643566000,692484,"Citi: A debit card purchase of $158.60 at BEST BUY #442 posted to your account ending 6208 on 07/03. Available balance: $2,037.05.",1,Citibank,6208,158.60,"2,037.05",DEBIT,CARD
US_CORPUS_01004,1814659903000,24273,"Chase: Your online payment of $1,000.00 to BANK OF AMERICA CARD 9111 from acct ...9384 is complete on 07/04. Avail bal: $37,646.98.",1,Chase,9384,"1,000.00","37,646.98",CREDIT,CARD
US_CORPUS_01005,1814694773000,322632,"Bank of America: We received your payment of $1,000.00 on credit card ending 9111 on 07/04. Thank you. Avail credit: $4,432.46.",1,Bank of America,9111,"1,000.00","4,432.46",CREDIT,CARD
US_CORPUS_01006,1814730156000,93557,"Wells Fargo: You made a purchase of $95.30 at AT&T WIRELESS with debit card ending 9111 on 07/04. Available balance: $4,859.57.",1,Wells Fargo,9111,95.30,"4,859.57",DEBIT,CARD
US_CORPUS_01007,1814783376000,37777,USPS: Delivery attempted. Your item is being held at your local post office.,0,Unknown,,,,OTHER,NONE
US_CORPUS_01008,1814815709000,24273,"Chase: You made a $45.90 debit card purchase with card ending 7761 at SHELL OIL 1204 on 07/05. Avail bal: $37,601.08.",1,Chase,7761,45.90,"37,601.08",DEBIT,CARD
US_CORPUS_01009,1814861679000,322632,Bank of America: A purchase of $66.75 at LOWES #01772 was charged to your credit card ending in 9111 on 07/06.,1,Bank of America,9111,66.75,,DEBIT,CARD
US_CORPUS_01010,1814877106000,322632,Bank of America: Your statement for credit card ending 9111 is ready. Minimum payment due $61.00 by 07/14.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_01011,1814902882000,692484,"Citi: A debit card purchase of $27.65 at CVS 2201 posted to your account ending 6208 on 07/06. Available balance: $2,009.40.",1,Citibank,6208,27.65,"2,009.40",DEBIT,CARD
US_CORPUS_01012,1814927723000,24273,"Chase: An ACH debit of $96.40 (VERIZON WIRELESS) posted to acct ...9384 on 07/07. Avail bal: $37,504.68.",1,Chase,9384,96.40,"37,504.68",DEBIT,BANK
US_CORPUS_01013,1814940345000,+14155550132,"Grabbing coffee, want one?",0,Unknown,,,,OTHER,NONE
US_CORPUS_01014,1814979192000,93557,"Wells Fargo: You made a purchase of $52.10 at SPROUTS FARMERS MKT with debit card ending 9111 on 07/07. Available balance: $4,807.47.",1,Wells Fargo,9111,52.10,"4,807.47",DEBIT,CARD
US_CORPUS_01015,1815008196000,692484,Citi: A hold of $40.00 was placed by SUNOCO 8871 on your debit card ending 8890 pending the pump total.,1,Citibank,8890,40.00,,DEBIT,CARD
US_CORPUS_01016,1815018841000,692484,"Citi: Your debit card ending 8890 was charged the final amount of $28.55 at SUNOCO 8871 on 07/08. Available balance: $1,980.85.",1,Citibank,8890,28.55,"1,980.85",DEBIT,CARD
US_CORPUS_01017,1815061027000,24273,"Chase: You made a $102.80 debit card purchase with card ending 7761 at HOME DEPOT #6641 on 07/08. Avail bal: $37,401.88.",1,Chase,7761,102.80,"37,401.88",DEBIT,CARD
US_CORPUS_01018,1815092366000,24273,Chase: Your one-time code is 915043. Don't share it. We'll never call to ask for it.,0,Chase,,,,OTHER,NONE
US_CORPUS_01019,1815138054000,692484,"Citi: A debit card purchase of $85.40 at SAMS CLUB #6612 posted to your account ending 6208 on 07/09. Available balance: $1,895.45.",1,Citibank,6208,85.40,"1,895.45",DEBIT,CARD
US_CORPUS_01020,1815173895000,262966,Amazon: Your package was delivered to your front door.,0,Unknown,,,,OTHER,NONE
US_CORPUS_01021,1815228541000,24273,"Chase: You made a $31.20 debit card purchase with card ending 7761 at LYFT RIDE on 07/10. Avail bal: $37,370.68.",1,Chase,7761,31.20,"37,370.68",DEBIT,CARD
US_CORPUS_01022,1815280564000,93557,Wells Fargo: Your June statement for account ending 4417 is now available.,0,Wells Fargo,4417,,,OTHER,NONE
US_CORPUS_01023,1815333144000,93557,"Wells Fargo: You made a purchase of $41.35 at KROGER #8812 with debit card ending 9111 on 07/11. Available balance: $4,766.12.",1,Wells Fargo,9111,41.35,"4,766.12",DEBIT,CARD
US_CORPUS_01024,1815351189000,55123,CHASE SECURITY: Unusual sign-in detected. Confirm your identity at chase-id-verify.example/secure,0,Chase,,,,OTHER,NONE
US_CORPUS_01025,1815378647000,322632,Bank of America: A purchase of $29.40 at DOORDASH was charged to your credit card ending in 9111 on 07/12.,1,Bank of America,9111,29.40,,DEBIT,CARD
US_CORPUS_01026,1815414666000,322632,Bank of America: 553108 is your Bank of America authorization code. Never share this code.,0,Bank of America,,,,OTHER,NONE
US_CORPUS_01027,1815443274000,24273,"Chase: You made a $23.85 debit card purchase with card ending 7761 at WALGREENS 1188 on 07/13. Avail bal: $37,346.83.",1,Chase,7761,23.85,"37,346.83",DEBIT,CARD
US_CORPUS_01028,1815462131000,672566,Netflix: Your Standard plan renews on 07/02. No action needed.,0,Unknown,,,,OTHER,NONE
US_CORPUS_01029,1815493233000,692484,"Citi: A debit card purchase of $16.30 at SUBWAY 2210 posted to your account ending 6208 on 07/13. Available balance: $1,879.15.",1,Citibank,6208,16.30,"1,879.15",DEBIT,CARD
US_CORPUS_01030,1815542784000,+14155550132,Thanks! See you Sunday,0,Unknown,,,,OTHER,NONE
US_CORPUS_01031,1815565052000,692484,Citi: Set up low-balance and large-purchase alerts for account ending 6208 in the Citi app.,0,Citibank,6208,,,OTHER,CARD
